Word,Frequency,Original Loading,Transformed Loading
i,0.025045454545454492,0.5301455678374488,0.6268735410886416
what,0.0034545454545454194,0.12892971385108115,-0.14021664520898325
and,0.005181818181818133,0.7874030845417098,0.2641153081742871
whether,0.0017272727272727097,-0.08431726996478064,0.22048390937429585
made,0.0017272727272727097,-0.1858217281637961,-0.1283587817440509
shall,0.0008636363636363548,-1.0941406840529704,-1.0531681345457786
to,0.0008636363636363548,-0.6860363279983049,-0.5198765064234665
we,0.004318181818181776,-0.6272923747826752,-0.3930168980899605
great,0.0008636363636363548,-1.2018668452737165,-1.0741709202932184
place,0.0017272727272727097,0.19188305960148885,-0.21127563092612617
they,0.0025909090909090665,0.10287549263964953,-0.2947870009551564
would,0.004318181818181776,-0.11255172580785748,0.14683566284912153
exactly,0.0008636363636363548,0.41087333439566853,-0.14250540475185333
least,0.0008636363636363548,0.10834410315756975,-0.0011887262979569991
others,0.0008636363636363548,-0.9973108182537953,-1.1350401952287203
presently,0.0008636363636363548,0.4868520505804968,-0.14942899872208618
hands,0.0008636363636363548,-0.3092871857567361,-0.584715067705178
a,0.005181818181818133,0.19047328511909972,0.29330676454272314
true,0.0008636363636363548,-0.0956178569522936,-0.29013774250052915
fool,0.0008636363636363548,-0.0068585688367972224,-1.09331937851911
ways,0.0008636363636363548,-0.30895566297954474,-0.5981169827393366
thus,0.0008636363636363548,-0.36771558373121327,-0.35515524689922817
ever,0.0008636363636363548,0.07444396284918145,-0.23820338425814258
sometimes,0.0008636363636363548,1.2445034205829686,0.8729248918807286
tell,0.0008636363636363548,0.35049294941243636,-0.3732025812288923
better,0.0017272727272727097,-0.8006058305110709,-1.2398277422613604
is,0.0008636363636363548,0.5138823442648998,0.3205366137703062
who,0.0008636363636363548,-0.1941575145543633,-0.8739388768473443
think,0.004318181818181776,0.8553968858102488,-0.05209458740604818
god,0.0025909090909090665,-1.5152661101278249,-1.3687204492088625
makes,0.0017272727272727097,-0.05627749970312388,-0.1873311597245923
way,0.0034545454545454194,0.03155444407502023,-0.5098481981494032
light,0.0017272727272727097,0.22970769611597402,-0.014447535735820577
poor,0.0008636363636363548,0.731606479919561,0.06169521964295459
the,0.008636363636363551,-0.9492804144148594,-0.803520454964126
neck,0.0008636363636363548,1.603123402328698,0.9530085293874933
done,0.0008636363636363548,-0.08519538213395975,-0.22490483664256694
if,0.0017272727272727097,0.13251081697517064,-0.01582705840394006
word,0.0008636363636363548,0.10597637323118794,-0.15066428441036897
beat,0.0017272727272727097,-0.5073586137878592,-0.5234166241438692
could,0.005181818181818133,-0.05493407554817743,-0.12932557541374695
woman,0.0017272727272727097,5.144118026883076,4.6006702388901495
another,0.0025909090909090665,0.04755445997607422,-0.28919416306518075
man,0.004318181818181776,-2.5705835971758777,-2.843228227116182
though,0.0008636363636363548,0.15114454419702678,-0.13207244693780304
lose,0.0008636363636363548,-0.5221414219390639,-1.1379770414889618
see,0.0034545454545454194,0.15335402866184478,-0.6150427163238725
young,0.0008636363636363548,1.7470575673242514,1.09100666452254
she,0.004318181818181776,5.704689542594315,4.749301697042062
without,0.0017272727272727097,-0.18216152423654827,-0.3035992736943861
saying,0.0008636363636363548,-0.07892462715367533,-0.4760522727561119
business,0.0017272727272727097,-0.3282047490606674,-0.02225772527483867
unnecessary,0.0008636363636363548,-0.3656039301466545,-0.4751475259391736
he,0.008636363636363551,-1.930589177582315,-2.1870946596395693
it,0.0060454545454544815,0.6356229861402196,0.2843791798924901
knows,0.0008636363636363548,-1.4521573152403735,-2.058898863404817
well,0.0017272727272727097,0.13673894924545854,-0.6065887698912503
