Word,Frequency,Original Loading,Transformed Loading
i,0.04827361563517917,0.6597654697028138,0.23164122666979753
what,0.0030944625407166,-0.021226292603239168,-0.5221203944468068
and,0.002475570032573281,-0.02347597309768136,-0.1921605870282767
whether,0.0006188925081433203,-0.22663623780106676,-0.09118428230749934
made,0.003713355048859921,-0.2671300645687385,-0.4425904823640037
shall,0.0006188925081433203,-0.44676840609813606,-0.24210757393100096
we,0.002475570032573281,-0.5133524453706602,-0.27380116509354757
yes,0.0018566775244299605,0.634362675309141,0.6321935998173602
great,0.0006188925081433203,-0.5465988971092928,-0.5118052188554745
place,0.0006188925081433203,-0.2212284060589001,-0.20397109817671644
loved,0.0006188925081433203,1.7731692861061137,1.0804026813903318
real,0.0006188925081433203,-0.19937495602142474,-0.09533078812811364
they,0.002475570032573281,-0.33898461082306885,-0.551918216009898
would,0.003713355048859921,-0.0417787973696372,-0.10600654368239189
exactly,0.0006188925081433203,0.3590720202299268,0.27761560697847776
others,0.0006188925081433203,-1.067504100792314,-0.833579745710334
a,0.002475570032573281,-0.3413303376153592,-0.5006586042570886
perfect,0.0006188925081433203,0.885047617142758,0.6556268987429983
come,0.0012377850162866406,-0.2590653338363479,-0.31627969307625675
ways,0.0012377850162866406,-0.4814062530663811,-0.44961980707701416
ever,0.0012377850162866406,0.17321966622112736,0.14651323481832806
yet,0.0006188925081433203,-0.3354366082937831,-0.2469926791831119
sometimes,0.0006188925081433203,1.0430226589033507,0.669923260815973
ass,0.0006188925081433203,-0.37540323657753005,-0.729330486323182
tell,0.0006188925081433203,0.4484000043865436,0.38582998278863967
better,0.0012377850162866406,-0.20614554419226822,-0.16261573475553892
is,0.0006188925081433203,-0.19256093611854272,-0.2694913199138181
thou,0.0006188925081433203,-0.8937102593255281,-1.4210170076601512
think,0.008664495114006477,0.3364191502598604,0.27244178212098347
makes,0.0012377850162866406,0.03564515725933386,-0.17020810876739917
way,0.002475570032573281,-0.36574986033020873,-0.5431713833671806
opinions,0.0006188925081433203,-0.058859290340837346,0.003838512707677988
poor,0.0012377850162866406,0.7442373460439492,0.2595423134036583
the,0.013615635179153032,-0.863767841140499,-0.7558127895823802
happen,0.0006188925081433203,0.441513892378012,0.37972057028156514
done,0.0006188925081433203,-0.9183170291221352,-0.8954064299567597
if,0.0018566775244299605,-0.33898932211143745,-0.22713302057602935
open,0.0012377850162866406,0.2887852288569642,0.08840270805264211
mouth,0.0012377850162866406,1.0272387232639413,0.6251696969662662
word,0.002475570032573281,-0.0991183831242792,-0.13649481576686814
beat,0.0006188925081433203,-1.0348003476762488,-1.112644133032798
death,0.002475570032573281,-0.38075673882023775,-0.42924767149036036
could,0.0030944625407166,-0.3000086278065367,-0.09736802944639586
woman,0.0012377850162866406,5.290271892135389,4.967830093166081
another,0.0018566775244299605,-0.10534602639827244,-0.11519813432640143
man,0.004951140065146562,-3.198688022429545,-3.1391857336950446
though,0.0018566775244299605,0.5286747664170384,0.4144610241062566
heart,0.0006188925081433203,0.20611537345130387,0.019244073858672148
believe,0.0012377850162866406,0.016032709874498813,0.007108421671022552
try,0.0006188925081433203,-0.36286938866161267,-0.25164710409420393
see,0.0012377850162866406,-0.22048416003171684,-0.40007720753951564
