Word,Frequency,Original Loading,Transformed Loading
i,0.03958333333333329,0.50897669448303,0.5466569798873058
what,0.0011309523809522946,-0.2627673330619859,-0.3941160039238243
and,0.010178571428571417,-0.4657952580970167,-0.46239573523240185
sir,0.0011309523809522946,-1.9403605544673301,-1.5825944731802404
whether,0.0011309523809522946,-0.43818151466819943,-0.12655674299663558
made,0.0045238095238094665,0.1640121192711626,0.29956748412840944
we,0.002261904761904686,-0.46448064985074194,-0.26165113536927426
yes,0.003392857142857077,-0.037106295790141366,-0.7539781508152621
writer,0.0011309523809522946,-0.6513579366450843,-0.6570139835423603
great,0.0011309523809522946,-0.6996211890923794,-0.408154638582531
place,0.0011309523809522946,-0.38332142030013255,-0.5011606170215956
loved,0.0011309523809522946,1.7837483393612352,1.102660028849273
they,0.009047619047619023,-0.10367154732244692,-0.22853456162165084
critic,0.0011309523809522946,-0.8992218383137551,-1.0629230875625075
would,0.005654761904761857,0.04646710481321352,0.19424058110978587
selected,0.0011309523809522946,0.05839737518260126,-0.02453489656161126
others,0.0011309523809522946,-0.17871322107347523,0.0052599123131099965
true,0.002261904761904686,-0.5138363705827086,-0.7242337324049357
come,0.005654761904761857,-0.5085482842602758,-0.7713697583683208
ways,0.0011309523809522946,0.42646317083588664,0.2411534728241625
yet,0.0011309523809522946,-0.25976019709358117,-0.31925327718332686
sometimes,0.0011309523809522946,0.8403519415330919,0.46704075902200143
tell,0.0011309523809522946,-0.036322270872363574,-0.510572557384492
idiot,0.0011309523809522946,0.9279868433428016,-0.0823771494211705
better,0.002261904761904686,-0.16430978759373988,-0.35843997484041135
is,0.0011309523809522946,0.08305017042323123,0.005728379771635078
thou,0.002261904761904686,-0.6644265449906025,-0.865492495254221
think,0.0067857142857142465,0.7975641973489055,0.2664280562403009
god,0.002261904761904686,-1.435089464473596,-1.5233153352604913
can,0.0011309523809522946,-0.4824934569381029,-0.6795601163241587
way,0.0011309523809522946,-0.15949842059535907,-0.2757937065427158
of,0.0011309523809522946,0.2938765091110771,0.1861983918880737
the,0.0045238095238094665,-0.7331642061546214,-0.3342767586859288
neck,0.0011309523809522946,1.2732168765457765,0.9069886818752855
done,0.002261904761904686,0.06622113536659688,0.0840001579833228
if,0.002261904761904686,-0.17932217220730667,-0.26869356706759157
mouth,0.002261904761904686,0.6341648793770339,0.06939468709131447
could,0.007916666666666638,-0.03765326922307202,-0.054147820929783194
woman,0.0011309523809522946,4.903094652354519,4.378109089707233
another,0.002261904761904686,-0.31384169181493077,-0.18724404434469072
man,0.0045238095238094665,-2.77222037619922,-2.9830151656582418
though,0.0011309523809522946,0.5082963527114025,0.11931625833919038
lose,0.0011309523809522946,-0.27091465847523244,-0.4455132561719165
