Word,Frequency,Original Loading,Transformed Loading
i,0.040290178571428484,0.3627612862631081,0.5767437951853369
what,0.0035342261904760994,0.015811354418104683,-0.08202836662525666
and,0.0021205357142856603,-0.1929107115552367,-0.3963616401487225
sir,0.0014136904761904406,-1.4068325797458392,-1.1295588320026337
made,0.0014136904761904406,0.00672130084340114,0.07109223106317955
shall,0.0007068452380952203,-1.2175269812479974,-0.8965965387478871
we,0.0014136904761904406,-0.8044270759978313,-0.7567042334796368
great,0.0014136904761904406,-0.7422550481067078,-0.46812219931214916
prejudice,0.0007068452380952203,-1.0206434316303832,-0.6759997205417191
loved,0.0007068452380952203,1.8029316106879776,1.2961285665601092
real,0.0021205357142856603,-0.29710027562754726,-0.4220949891594266
they,0.005654761904761857,-0.4270658898230881,-0.9390052088159008
would,0.010602678571428489,-0.5577324482597011,-0.43407139752100504
least,0.0007068452380952203,0.13980377712205455,0.08495499545885482
others,0.002827380952380881,-0.9596667978730349,-1.1056864718279762
a,0.0014136904761904406,0.050044301014820214,-0.15212364756194235
fool,0.0021205357142856603,-0.043412050148856685,-0.43415964574408444
come,0.002827380952380881,-0.6437876346959732,-0.9264551324987982
ever,0.0014136904761904406,0.047458109493527134,0.13577013394204035
ass,0.0007068452380952203,-0.6876874369463755,-1.2785123610198323
hard,0.0007068452380952203,-0.5097914819350039,-0.6342300073797759
tell,0.0021205357142856603,0.40668849215045977,0.09834694004978568
idiot,0.0007068452380952203,0.8370518631855685,0.07972638689322356
better,0.0014136904761904406,-0.12849367532765688,-0.039497743727824365
who,0.0021205357142856603,0.1198653508936796,-0.6899496347606658
think,0.005654761904761857,0.3067519602979806,-0.08106596545425664
god,0.0021205357142856603,-1.6876681019207218,-1.4178449503414317
makes,0.0014136904761904406,-0.12186663544042904,-0.18473328149024734
can,0.0007068452380952203,-0.3286159512805754,-0.5111669972770299
stop,0.0021205357142856603,0.5194487485475683,0.4741621428706667
way,0.004241071428571414,-0.025082746824994735,-0.16117867530879437
of,0.0007068452380952203,0.06866201487294483,0.12372211162263971
poor,0.0021205357142856603,-0.026257801126952796,-0.5450578865260548
the,0.004241071428571414,-1.255541735511748,-1.2042478105408516
done,0.0007068452380952203,-0.3991906011496763,-0.7633584172828722
if,0.0014136904761904406,-0.2837680204699124,-0.2361369773596092
open,0.0021205357142856603,-0.2131540510249,-0.48571112174517744
word,0.0007068452380952203,-0.4526194056692959,-0.4461899110265155
death,0.0007068452380952203,-0.1600361106952885,-0.14971091652478533
could,0.0021205357142856603,-0.34769981510837705,-0.286815428978573
woman,0.0014136904761904406,4.73940502297275,4.295747931697358
man,0.002827380952380881,-2.5065025054424757,-2.276374640428291
though,0.0035342261904760994,-0.05988605954016548,-0.27498256865516474
hated,0.0007068452380952203,0.24461689458667352,-0.24416916180871437
believe,0.0021205357142856603,-1.1316552004906542,-1.0375145581785865
every,0.0014136904761904406,-0.21215675280637042,-0.2627872263261589
see,0.0014136904761904406,-0.2615721459288517,-0.52724945795016
young,0.0007068452380952203,1.0444198966858491,0.8368383831762664
beautiful,0.0007068452380952203,2.8793270584500386,1.9952534130535526
she,0.0035342261904760994,4.775602094082274,3.527286493884984
without,0.0007068452380952203,-0.6183987880019494,-0.4434146456417534
saying,0.0007068452380952203,-0.32783897212982993,-0.3603559078370974
business,0.0014136904761904406,-0.5952272659086548,-0.3354579702970535
unnecessary,0.0007068452380952203,-0.23290575349189452,-0.17309297130669535
he,0.009188988095238054,-1.699908913320052,-2.215996662450787
john,0.0014136904761904406,-1.5870956628044617,-1.3301759630417431
leave,0.0007068452380952203,-0.004147164691688221,-0.14390928721603718
it,0.0035342261904760994,0.02346160509758342,-0.09449181961807043
well,0.006361607142857077,0.2836078759797379,0.1869922630392185
draw,0.0007068452380952203,-1.062194591860409,-0.9190904153242329
choice,0.0014136904761904406,-0.4367040121326939,-0.26964183930852464
part,0.0021205357142856603,-0.21375807169412608,-0.20663936031377098
world,0.0007068452380952203,-0.7465850363576488,-0.5138985113784991
admiration,0.0007068452380952203,-0.7649295519534796,-1.1646646369562272
brought,0.0007068452380952203,-0.35493979738628306,-0.5818115426521964
us,0.0035342261904760994,-0.9225736623223246,-0.8253689482402166
countries,0.0007068452380952203,-0.38811316307737614,0.251221943271443
far,0.0007068452380952203,-0.23245669790616047,-0.13957493957538794
one,0.005654761904761857,-0.18759638890947594,-0.11785116174743197
away,0.0007068452380952203,-0.11544654642261884,-0.3447427892159408
use,0.0021205357142856603,-0.3476203605546079,-0.11839051817034522
men,0.002827380952380881,-2.148295776389547,-2.2052503112022626
my,0.0007068452380952203,0.376973970796219,-0.061215541225784154
got,0.0007068452380952203,0.1596103878723496,-0.028055647161331364
