Word,Frequency,Original Loading,Transformed Loading
i,0.03275862068965513,0.0717603111240226,0.5120123900394488
what,0.0016379310344826798,-0.20108398468013694,-0.26240928093249394
and,0.004094827586206891,-0.04779217425751701,-0.534656055489827
sir,0.0008189655172413399,-1.673936764684171,-1.3541355904894317
made,0.0016379310344826798,-0.2518611864103063,-0.16714791849990898
shall,0.0008189655172413399,-0.6380082007720985,-0.5651908358427051
to,0.0016379310344826798,-0.5012960017872696,-0.3210795480969635
yes,0.0008189655172413399,0.2992334050383715,-0.18038400332501495
ministers,0.0008189655172413399,0.04458227756271967,0.1539555400700261
great,0.0016379310344826798,-0.4749307058408313,-0.18358523263091767
beasts,0.0008189655172413399,0.28200244142314135,-0.2971994122319574
place,0.0008189655172413399,0.20755713400418924,0.1397061099070654
real,0.0008189655172413399,0.027039627981836744,0.1212929737700047
they,0.006551724137931007,-0.423378383161504,-0.32032775074089337
would,0.004094827586206891,0.04293926138994367,0.2934748954137639
exactly,0.0008189655172413399,0.3905923849870264,0.12793425491276011
least,0.0016379310344826798,0.2539574361595939,0.3770966303114845
hands,0.0016379310344826798,0.11372218906721546,-0.005995515139824271
perfect,0.0008189655172413399,0.7052531871992298,0.06867242092834688
fool,0.0032758620689654567,0.15844968581877852,-0.42902214619882323
come,0.0016379310344826798,-0.13841423520090915,-0.5369537393645427
ways,0.0008189655172413399,0.3424418752305753,0.0859500044651722
ever,0.0008189655172413399,0.04299743010620481,-0.32268867660242095
sometimes,0.0008189655172413399,0.7284226987215385,0.28079424439936496
hard,0.0016379310344826798,-0.254433354212175,-0.21298610030250723
idiot,0.0008189655172413399,1.4302038846228338,0.6918394378008536
is,0.0008189655172413399,0.20781107306238505,0.20682008800582002
trade,0.0008189655172413399,0.2217501999648846,0.22251257097464983
think,0.0016379310344826798,0.6004356822576842,-0.12039946289689989
god,0.0016379310344826798,-0.8086108227077442,-0.9739992125527284
makes,0.0008189655172413399,-0.34038707226069065,-0.6322432551038146
way,0.0008189655172413399,-0.350291070725321,-0.4218297878832472
light,0.0008189655172413399,0.2359055289215784,0.072658823781866
of,0.0016379310344826798,0.004773888269759369,-0.12710793680005567
poor,0.0032758620689654567,1.0762995555956658,0.320864268645041
the,0.004094827586206891,-1.1653910911199878,-0.678518137831265
happen,0.0008189655172413399,0.12764463661730538,-0.2858061949245217
done,0.0024568965517241157,-0.07999604959410651,-0.10321246814107472
if,0.0008189655172413399,-0.07143610543609645,-0.0852452568833931
beat,0.0008189655172413399,-1.2017971742943567,-1.388575243996518
death,0.0008189655172413399,-0.27367426409888324,-0.26738514709465033
could,0.004094827586206891,-0.14537432504112763,-0.04467317817453588
woman,0.0008189655172413399,4.692140948970987,4.1988526472194465
another,0.0024568965517241157,-0.4000061760933077,-0.3828154186109619
man,0.006551724137931007,-2.4192920840260657,-2.198075476534595
though,0.0008189655172413399,0.5513765644380221,-0.2446241380075409
believe,0.0008189655172413399,-0.3500629557006579,-0.7425525687808839
every,0.0008189655172413399,-0.7185005855015644,-0.7174886739864015
try,0.0016379310344826798,-0.022601081028349176,-0.1849779196755051
see,0.004094827586206891,-0.2203627633048347,-0.6447478455551906
young,0.0008189655172413399,1.1144643096643065,0.8868183724073301
she,0.010646551724137898,4.633922675319119,3.6433784886609133
without,0.0008189655172413399,-0.25076022159443884,-0.41115299357141666
wondered,0.0008189655172413399,1.116777338715215,0.2246510715872691
he,0.009008620689655118,-1.706939536331399,-1.839365883311625
already,0.0016379310344826798,-0.4489815080868217,-0.32245396936532705
window,0.0016379310344826798,0.7937452764210686,0.0769487344825198
favorite,0.0008189655172413399,-0.077351362668959,-0.6787018711315115
it,0.007370689655172347,0.3507581584546882,0.30623158067458567
knows,0.0016379310344826798,-0.7928592303784152,-1.122495137912325
well,0.0032758620689654567,-0.03143123005357864,-0.29608986385389796
must,0.0032758620689654567,0.42679614904284097,0.5537475699958984
part,0.0032758620689654567,-0.4761846862167512,-0.494117849616109
world,0.0032758620689654567,-0.2770770762706363,-0.1410735990125894
less,0.0016379310344826798,0.5402807851503277,0.32868256038593235
one,0.008189655172413782,-0.4147531743817948,-0.20751599275235852
use,0.0008189655172413399,-0.6872962364997446,-0.7765278822926545
men,0.0024568965517241157,-2.183182658294812,-2.0876468221007705
whose,0.0032758620689654567,-0.2951042108533884,-0.24434077555445094
my,0.0008189655172413399,0.16435926687055086,-0.5671851846229863
got,0.0008189655172413399,-0.5428263895564448,-0.43042608297965457
two,0.0008189655172413399,-0.2518008841264644,-0.2144161743542607
after,0.0008189655172413399,-0.12931795239512325,-0.3898510507230302
eat,0.0008189655172413399,0.16071441156750937,-0.5183792044378941
mad,0.0016379310344826798,-0.19323379899533366,-0.6957519861568064
possible,0.0008189655172413399,-0.37102731922013243,-0.3355299812943042
became,0.0008189655172413399,-0.6118156427006729,-0.74104939575226
blind,0.0008189655172413399,-1.100618979861584,-1.130675033051542
therefore,0.0008189655172413399,0.0657646984830042,-0.2216591931746097
lord,0.0008189655172413399,-1.0563210548268385,-1.0817100244969278
forgive,0.0008189655172413399,1.2962518236372333,0.6277742081851418
parents,0.0008189655172413399,2.5685561889127215,2.249285765640291
child,0.0008189655172413399,2.815531659069139,1.9702104311156243
helpless,0.0008189655172413399,0.6588403140792505,-0.034968392032648545
might,0.0024568965517241157,0.388158554498772,0.39392915883987545
people,0.0032758620689654567,-0.15054922915694244,-0.1646261722192936
go,0.0008189655172413399,0.058733341487173886,0.08324400139094038
lady,0.0008189655172413399,2.748114097664397,2.024082481847278
enough,0.0032758620689654567,-0.416464606883609,-0.3113778821484661
waste,0.0008189655172413399,-0.8692933039726863,-0.9854324433497712
words,0.0016379310344826798,-0.12950534379522757,-0.04995917389236427
little,0.004913793103448231,0.6096881152361437,0.4029839580074587
time,0.004913793103448231,-0.39831095341268397,-0.04328925663407647
like,0.004094827586206891,-0.09844645931596148,-0.2929482001646312
many,0.0008189655172413399,-0.25612070330537023,-0.0910460988642896
animals,0.0008189655172413399,-0.16778580883028343,-0.3152862723595331
take,0.0016379310344826798,-0.18648967214538725,-0.2966373632755564
all,0.0008189655172413399,-0.3688859366548753,-0.34444438520241394
bite,0.0008189655172413399,0.3194065735176422,-0.5934903096175119
seen,0.0008189655172413399,0.0002557343069552298,-0.48221773737810947
lying,0.0008189655172413399,0.8268538251114634,0.3714679286653711
even,0.005732758620689572,0.3677275329314508,0.39652915369650027
know,0.0032758620689654567,0.12805287219062372,-0.2872177724868022
full,0.0008189655172413399,-0.013984581112345223,-0.023412858919175814
good,0.0008189655172413399,-0.14558532308655397,-0.2338928375535722
deal,0.0008189655172413399,-0.42273512734517027,-0.4066974572306276
cut,0.0008189655172413399,-0.3798999259295462,-0.5286937655507764
last,0.0008189655172413399,-0.5455431743964161,-0.1460355920407292
never,0.004913793103448231,0.43604255958096927,0.003274194407292032
thought,0.0024568965517241157,1.0659063183825814,0.40359039859481516
look,0.0016379310344826798,1.033015997325652,0.455356212258163
often,0.0008189655172413399,0.8583525037972288,0.4260170628191002
say,0.007370689655172347,-0.31388742484559434,-0.7261395850685246
but,0.0032758620689654567,-0.030868231130087725,-0.6117173049211612
called,0.0008189655172413399,-0.8459826556424674,-0.985046219800841
action,0.0008189655172413399,-1.091697340691799,-0.7967360245134973
dull,0.0016379310344826798,1.0800738178259304,-0.22233229646661323
give,0.0008189655172413399,-0.25338646159177997,-0.4781458638254411
back,0.0032758620689654567,-0.11080023158982011,-0.09535737505284933
cent,0.0008189655172413399,-0.07244527207847966,-0.024267978254520484
learn,0.0008189655172413399,-0.7428002948714914,-1.0397555254974606
best,0.0024568965517241157,0.0616043709705932,0.07026540007937906
always,0.0016379310344826798,0.7791237015590298,0.37837503852210447
heads,0.0016379310344826798,-0.3922629720821593,-0.38612915140768206
country,0.0016379310344826798,-0.5175732130444275,-0.26246508452674966
life,0.004094827586206891,0.33791622847212643,0.2767766703694064
things,0.004913793103448231,0.6794633377573207,0.14102195190865965
took,0.0016379310344826798,-0.008537223855553902,-0.26912242492916416
old,0.0024568965517241157,-0.36565417731355115,-0.5721510668284487
fellow,0.0008189655172413399,-1.228228883666172,-0.9677828947829491
father,0.0016379310344826798,-0.6466117290153153,-1.334613978306239
much,0.004094827586206891,-0.023773232771334498,-0.27918824804646397
make,0.007370689655172347,-0.42734061369075543,-0.413334654825605
rather,0.0008189655172413399,0.7417480476841293,0.0800441601265317
looking,0.0016379310344826798,0.645358262029238,0.04396288595270465
red,0.0016379310344826798,0.0640399477153111,-0.26489447288720397
spirit,0.0008189655172413399,-0.7369843821094708,-0.5932758835690357
keep,0.0008189655172413399,-0.10155883097149243,-0.18212562243961067
private,0.0008189655172413399,-1.0214349274897405,-0.9668014145291236
habits,0.0008189655172413399,1.3477556159608293,1.1677787960819903
especially,0.0008189655172413399,0.8144925537587536,0.2914855066399064
round,0.0016379310344826798,0.2000468789103697,-0.368050513768779
still,0.0024568965517241157,-0.018708313957730257,0.05311737067339335
there,0.0008189655172413399,-0.011723266951646693,-0.292343366491187
quite,0.0016379310344826798,1.2295480534399266,0.4476475228356452
opinion,0.0008189655172413399,-0.7141199231314315,-0.5739855532709562
