Word,Frequency,Original Loading,Transformed Loading
i,0.01969512195121944,-0.2698339360446909,-0.1997597171788621
what,0.0034756097560975107,-0.31898416641195976,-0.16511433297416928
and,0.0034756097560975107,-0.48980977693983146,-0.42019917557778685
we,0.004634146341463409,-0.872871910382815,-0.7473301597078086
beasts,0.001158536585365805,0.2112829106562039,-0.13411359697342434
place,0.0023170731707317046,-0.14438470637504727,0.003332591636254517
real,0.001158536585365805,-0.14317456046375704,-0.30528307892024753
they,0.005792682926829217,-0.582886155580595,-0.5129915432030973
would,0.00810975609756092,-0.4787487081202026,-0.26084617896163403
least,0.001158536585365805,0.10969280534655887,0.24246097021380636
others,0.001158536585365805,-0.45866003904658986,-0.48872065315396185
perfect,0.001158536585365805,1.0209962559547006,0.48657628116484064
true,0.001158536585365805,-0.020538339664872975,-0.28740027109144595
fool,0.001158536585365805,0.04344373866555407,-0.2213744491417212
come,0.001158536585365805,-0.3194124680302036,-0.0936063435405054
ways,0.001158536585365805,-0.16987106743387087,-0.22913116158102312
ever,0.001158536585365805,0.0252804797422794,-0.01440789574013657
yet,0.001158536585365805,0.0022349150118643195,0.004016756874085688
ass,0.001158536585365805,-0.7678027116792691,-1.4691456769830862
tell,0.0023170731707317046,0.254026041485709,0.1313443614161467
better,0.001158536585365805,-0.03336592853932004,-0.1208070051070611
think,0.004634146341463409,0.018884486453607907,-0.4090090873761403
can,0.001158536585365805,0.026845484459388884,-0.16539552979131633
way,0.001158536585365805,-0.19451013467353234,-0.30583473225063745
of,0.0023170731707317046,-0.11742473969980208,0.08289558931068831
the,0.00810975609756092,-1.4768882189521553,-0.5012033411178655
dog,0.0023170731707317046,0.2942022791612218,0.16339024325237708
if,0.0023170731707317046,-0.258422222230274,0.11827107213850949
open,0.0023170731707317046,-0.1216206547295509,-0.39332354536789416
mouth,0.001158536585365805,0.5417855872030624,0.09063886712541695
could,0.005792682926829217,-0.35658560653904675,-0.24119088890580262
woman,0.005792682926829217,4.048427289535792,3.6343067482452063
another,0.0034756097560975107,-0.340763675195018,-0.2788573289247771
man,0.005792682926829217,-2.582513684024978,-2.488291686920395
though,0.004634146341463409,0.44606054131454737,0.04501159834269764
believe,0.0023170731707317046,-0.8215652444107595,-0.769425263941063
try,0.0023170731707317046,0.023096917603571084,-0.048602890296705226
young,0.001158536585365805,1.1478172790929722,0.984793672136019
she,0.0023170731707317046,4.389378120840156,3.5875839779670704
without,0.001158536585365805,0.23980100856626768,0.43358264755194664
forms,0.001158536585365805,-0.5121853619556936,-0.5483500346316608
he,0.004634146341463409,-2.277170218022692,-2.0802556380923236
clarence,0.001158536585365805,-0.4681400180111225,-0.4151196421929867
started,0.001158536585365805,0.12232232896932198,0.11798613903122232
it,0.006951219512195114,-0.2211691663446469,0.25785017874407645
well,0.004634146341463409,-0.18441250407615056,-0.2334252539331217
must,0.0034756097560975107,0.018518815350388778,0.07116788347722047
part,0.001158536585365805,0.0012478966002173505,0.1631427396459532
world,0.001158536585365805,-0.5324968303367665,-0.3491202950335821
natural,0.001158536585365805,0.3892147421594709,0.1324944186117502
far,0.0034756097560975107,-0.10784168517549372,0.00836339008943552
less,0.001158536585365805,0.023505772868047774,0.057826531163562435
one,0.009268292682926818,-0.6279528406123729,-0.32966523273223275
away,0.001158536585365805,0.05301987681135547,0.04475707738018998
men,0.0023170731707317046,-2.512899924135424,-2.4707184998672256
whose,0.001158536585365805,0.22461976234812261,0.27760768100033334
my,0.0023170731707317046,0.010636619421369946,-0.5783569512250702
got,0.0023170731707317046,-0.4546966709241696,-0.6389722182279565
two,0.001158536585365805,-0.7206994551871688,-0.5159559597994023
came,0.001158536585365805,0.516186645371586,0.725401811617749
reason,0.001158536585365805,0.1898194675126288,0.11816180944966326
priests,0.001158536585365805,-0.8541743225019516,-0.7472898706693265
counteract,0.001158536585365805,-0.7645417489839575,-0.7797005620919545
hope,0.001158536585365805,-0.6272083249288203,-0.48724381537977707
head,0.001158536585365805,-0.232056218620533,-0.44375278918547767
weary,0.001158536585365805,0.0040117812058674375,-0.4544613902163303
people,0.0023170731707317046,-0.08680070454209904,0.2689560635954387
left,0.001158536585365805,-0.4348666591765766,-0.5600582357063144
enough,0.001158536585365805,0.1553377878033429,0.1024467997648407
waste,0.001158536585365805,-0.44679097093457976,-0.31679155110840146
little,0.005792682926829217,0.7976308610558129,0.5862050692289773
time,0.0034756097560975107,-0.5843859937901452,-0.32983432486498987
like,0.001158536585365805,-0.1103746013493235,-0.1988619319523055
many,0.001158536585365805,-0.4319590789368449,-0.3256412451923424
take,0.001158536585365805,-0.8300315406173683,-0.612701728435327
seen,0.001158536585365805,0.12900164334817912,-0.01504778256809427
several,0.001158536585365805,-0.6066911203190424,-0.4781445830705654
neither,0.0023170731707317046,0.007800024819857278,0.014642192400022486
even,0.0034756097560975107,-0.2090085768256893,-0.2642161887923279
know,0.0023170731707317046,-0.2043397250586016,-0.4102807886818406
good,0.0023170731707317046,-0.5280721121577134,-0.5199067065852895
cut,0.001158536585365805,-0.35690448976786215,-0.48158412380491644
hat,0.0034756097560975107,0.7471363929864338,0.2889948518806883
last,0.0023170731707317046,-0.5875422410597924,-0.2972421564495038
english,0.0034756097560975107,0.0030665841262656783,-0.1036806648712578
never,0.0023170731707317046,0.12272324989767473,-0.13892614638947545
thought,0.005792682926829217,0.15477162051046647,-0.32624267505630794
thing,0.001158536585365805,0.5265308130468658,0.5846049633175767
look,0.001158536585365805,0.6810715104510001,0.3032112576847552
ca,0.001158536585365805,0.34153776345678494,0.0823449261553801
say,0.0023170731707317046,-0.587621253608185,-0.5945738989996832
but,0.0034756097560975107,-0.24408005225229162,-0.00915799764051212
called,0.001158536585365805,-0.14141388046187053,-0.01179490106713112
action,0.001158536585365805,-1.2893201482851047,-0.7119811644577038
back,0.0034756097560975107,-0.4567196847578141,-0.3641001071570141
body,0.001158536585365805,-0.019297560554178937,-0.08158797086655972
always,0.0023170731707317046,0.49697418832766793,0.259120227026042
heads,0.0023170731707317046,-0.6149519742644387,-0.675197772853823
life,0.0034756097560975107,0.03602445280330944,-0.26698061489209785
single,0.001158536585365805,0.17550535033336184,0.1147294302436028
father,0.001158536585365805,-0.8623171399274941,-1.5937835676970211
find,0.0023170731707317046,-0.2632944365311004,-0.20462234431444526
much,0.006951219512195114,-0.04220483137606879,-0.018087482066251624
make,0.005792682926829217,-0.40751314720519616,-0.3572483961707825
blame,0.001158536585365805,-0.2212506589091881,-0.38772774646886526
looking,0.0023170731707317046,0.3877610298044649,0.0214773384920738
keep,0.001158536585365805,-0.5657124615770462,-0.35181204773308966
interest,0.001158536585365805,0.627320485487353,0.6365598252312255
faces,0.001158536585365805,0.24871475107907917,-0.08710044069487907
especially,0.001158536585365805,0.7574498129240019,0.3879325129648767
practice,0.001158536585365805,-0.5447483169316218,-0.1898723248537486
drinks,0.001158536585365805,0.36368854203674117,-0.18309513297076901
still,0.004634146341463409,-0.2296530038853824,-0.241835192322518
there,0.001158536585365805,-0.176153583047637,-0.23451008957378633
right,0.0023170731707317046,-0.7869207142992068,-0.7345501387655373
subject,0.001158536585365805,-0.6208803203402009,-0.5189918667754418
kind,0.001158536585365805,0.43871305397376303,0.2389198972293904
composed,0.001158536585365805,-0.3646253646542405,-0.35774722460910335
mind,0.0023170731707317046,-0.36081369944594194,-0.6371657007561644
eyes,0.005792682926829217,0.9814059408581404,0.39778436713610577
may,0.001158536585365805,-0.4296103447431032,-0.1312735951492089
hand,0.0034756097560975107,-0.2321712907207587,-0.27905622400999763
stupid,0.006951219512195114,0.5567599758425871,0.09125943928696498
however,0.001158536585365805,-0.5139943601901711,-0.20033636571873198
said,0.009268292682926818,-0.4205624746474351,-0.05989975240357568
