Word,Frequency,Original Loading,Transformed Loading
i,0.032264150943396123,0.16524010524879876,0.11417363426938427
what,0.0017924528301885953,-0.0389910620684174,-0.15222466057476997
and,0.0017924528301885953,-0.3279920034962481,-0.5817006026288294
sir,0.0008962264150942503,-1.7152531869766328,-1.7372203361031153
made,0.0026886792452829396,-0.5156037661631385,-0.3058037084160493
case,0.0017924528301885953,-0.269500133307221,-0.1347331787433978
we,0.0017924528301885953,-0.8657685356926954,-0.7231747452908572
yes,0.0017924528301885953,0.5371909099520724,-0.21578041468512707
great,0.0008962264150942503,-0.859416277348469,-0.7473122972662707
place,0.0017924528301885953,-0.2994518200071338,-0.3786046564478105
loved,0.0008962264150942503,1.7113005035579847,0.7209831165199713
they,0.005377358490565974,-0.5517293978627602,-0.298668647869781
doubtless,0.0008962264150942503,0.4527189266809167,0.19806419167374117
would,0.008962264150943353,-0.39197527927783066,-0.13508648601039638
proved,0.0008962264150942503,-1.1503277166398544,-0.9730111672585544
basis,0.0008962264150942503,-0.7632234453951078,-0.2931040852775432
others,0.0026886792452829396,-0.36163997660024405,-0.19368198909719636
hands,0.0008962264150942503,-0.20504409764060133,-0.5984486630538987
a,0.0008962264150942503,-0.4389495909447243,-0.2558965378677856
fool,0.0008962264150942503,-0.12494179759516448,-0.7619394712308016
come,0.0008962264150942503,-0.1270390115736638,-0.2735700070990527
t,0.0008962264150942503,-1.6206784339854856,-1.8968985749203118
ever,0.0008962264150942503,-0.08649942727927958,-0.31468658201061644
yet,0.0008962264150942503,-0.21765548153476327,-0.23340847135200682
hard,0.0017924528301885953,-0.3160784145784626,-0.7089663480934941
tell,0.0008962264150942503,0.4602892879847336,0.03675787970820825
think,0.0035849056603772843,0.27169486972697865,-0.35641114990919853
god,0.0017924528301885953,-1.1303006417373074,-1.1187067322076494
stop,0.0008962264150942503,0.10494641501013906,-0.03391993770878676
way,0.0008962264150942503,-0.4051320393701129,-0.6167486325158842
light,0.0008962264150942503,0.25928083580288014,-0.1668251167813367
the,0.008962264150943353,-0.9865676632825426,-0.46096660627288283
break,0.0008962264150942503,-0.6960962380329312,-0.6302701869299661
done,0.0008962264150942503,-0.4699539141363158,-0.5909479587395052
if,0.0008962264150942503,-0.2024239346436191,-0.041410282494416216
mouth,0.0008962264150942503,0.6006213557522468,-0.004777670261786165
could,0.0035849056603772843,-0.25892598103421055,-0.38730757971855234
woman,0.0008962264150942503,4.2545366516230665,3.7185310706588566
man,0.0017924528301885953,-2.394423384305985,-2.360281180930216
though,0.0026886792452829396,0.37654227095480436,0.09708064864104335
hated,0.0008962264150942503,-0.0016834971164683354,-0.6196212855872878
every,0.0026886792452829396,-0.004151039532074107,0.13959826193372232
try,0.0008962264150942503,0.08626462538425698,-0.16849789835995668
see,0.0026886792452829396,0.1341151736773432,-0.09398262499498228
young,0.0008962264150942503,1.237971707764368,1.077110531511234
beautiful,0.0008962264150942503,3.323051070129226,2.239606642495258
she,0.0026886792452829396,4.838692697474952,3.872611386865426
without,0.0017924528301885953,0.18303640755164569,0.26985156524584675
saying,0.0008962264150942503,-0.06048968151252444,-0.45510551312080516
unnecessary,0.0008962264150942503,-0.5979730593298059,-0.27967839390685323
secret,0.0008962264150942503,0.014909343851155466,-0.05437455301498821
he,0.00806603773584901,-1.72949976978243,-1.5425622321601924
window,0.0008962264150942503,1.020435073831892,0.4547676611995656
john,0.0008962264150942503,-1.7379727509939848,-1.4214606447415499
leave,0.0017924528301885953,0.42368287550667827,0.22406812360562206
it,0.00448113207547163,-0.04568309611944131,0.1578616301595489
well,0.0035849056603772843,-0.09795812089411583,-0.15042869769323913
must,0.0026886792452829396,0.11771508170882741,0.14703963121975955
hear,0.0017924528301885953,0.3109653218796735,-0.15018907756587307
us,0.0026886792452829396,-0.657524805395557,-0.6037952052669018
far,0.0017924528301885953,-0.38746730992049827,-0.3353560996420023
one,0.0062735849056603215,-0.3363435605054173,-0.05734403874168588
away,0.0017924528301885953,0.05223599277660316,-0.29132054946605807
men,0.0026886792452829396,-2.25625047855911,-1.993625691184786
my,0.0008962264150942503,0.26449470965486044,-0.37899453548819517
got,0.0026886792452829396,-0.4314192269371232,-0.4444815084780348
speak,0.0008962264150942503,0.43583022615254574,-0.051896603339402506
came,0.0026886792452829396,0.5032369615922134,0.34681801025871783
no,0.0026886792452829396,0.08804510968661242,0.15794487545692562
age,0.0008962264150942503,0.25000966430810373,-0.02654035984128489
efforts,0.0008962264150942503,-0.8347831362071851,-0.5365295449101083
blind,0.0008962264150942503,-0.3326719039939845,-0.8648244141874007
wall,0.0008962264150942503,-0.0672138732327093,-0.3434263236105949
lord,0.0008962264150942503,-1.056413768289993,-1.1406196386042802
head,0.0017924528301885953,-0.02832452159403668,-0.2726203504109173
silly,0.0026886792452829396,1.5218351803293235,0.6991261644310661
child,0.0008962264150942503,3.0480856578739832,2.3390087188650464
might,0.0008962264150942503,-0.5058180706128494,-0.08034566924081774
strength,0.0008962264150942503,-0.9105276854814652,-0.45427326298101056
people,0.0035849056603772843,-0.21910373288514978,-0.14193514970999757
go,0.0008962264150942503,-0.18464612988454016,-0.5091367099321904
treated,0.0008962264150942503,0.32165792267593907,-0.11862930818998145
enough,0.0008962264150942503,0.09701789777013599,-0.0005797715429147309
persons,0.0008962264150942503,0.31378718375604836,0.30825523698910107
little,0.00448113207547163,0.6633128885883051,0.08611428903710136
breaking,0.0008962264150942503,0.016000750560328948,-0.40087658346766847
like,0.008962264150943353,0.06889298941578902,-0.2936520207986825
many,0.0026886792452829396,-0.4586667104422271,-0.534934863093408
all,0.0017924528301885953,-0.23664234803999706,-0.1789100131094115
saw,0.0026886792452829396,0.7102285018524976,0.3566993891595581
downright,0.0008962264150942503,-0.07939134577439019,-0.7639128288879607
even,0.0008962264150942503,-0.05049765547885286,-0.07660015483788138
seem,0.0017924528301885953,0.11133446556638027,-0.2473581579415174
know,0.00448113207547163,0.05084631126851262,-0.18790507958449765
good,0.0017924528301885953,-0.5706490852829189,-0.5485125935329652
thick,0.0008962264150942503,0.7579181493642919,-0.14164883089507413
expression,0.0008962264150942503,0.6982906313126415,-0.003827400196986408
never,0.0026886792452829396,0.20416442560941395,0.20447505348132808
thought,0.0008962264150942503,0.36813201701072956,-0.18050991551261916
thing,0.0035849056603772843,0.35893983199681506,0.11935825784900231
this,0.0017924528301885953,-0.4209553558562041,-0.1717081439638118
look,0.0008962264150942503,0.9346022018154375,0.3146452937012884
often,0.0008962264150942503,0.40353638908254785,-0.2418883385342483
say,0.005377358490565974,-0.2772599951211128,-0.39226029868580214
but,0.005377358490565974,-0.35292178928068807,-0.05643492386206574
called,0.0017924528301885953,-0.09158765558025664,0.051940154350028946
action,0.0008962264150942503,-1.3065128821303955,-0.8119610055124206
dull,0.0017924528301885953,1.4559820104941854,0.45391746357207524
upon,0.0026886792452829396,-0.326466939480491,-0.23022864542554938
back,0.0008962264150942503,-0.11538982662779955,-0.14460894872017277
always,0.0026886792452829396,0.4517621336197302,0.11359339972413252
show,0.0008962264150942503,-0.07722856879228737,-0.4663545012891056
life,0.0017924528301885953,0.08059591203945296,-0.2549501633977863
things,0.005377358490565974,0.43789419730587104,0.1613559821894966
old,0.0035849056603772843,-0.1900108321446332,-0.3029986648216295
single,0.0008962264150942503,0.21666902400671434,0.32994042291320136
fellow,0.0008962264150942503,-1.5773257095560547,-1.7274778783447544
make,0.0017924528301885953,-0.6460130218441734,-0.5533828917063374
rather,0.0008962264150942503,0.39302739694796635,-0.13609399988051576
stood,0.0026886792452829396,0.5691506951273217,0.04662333094855182
looking,0.0017924528301885953,0.5811870767726222,-0.0411094446714052
interest,0.0008962264150942503,0.48826659928041927,0.3826284644628487
governor,0.0008962264150942503,-0.7651821799102421,-0.1899188698983646
round,0.0008962264150942503,0.479724992322163,0.039734676254471184
still,0.0035849056603772843,-0.07392110544796526,-0.19057588739176728
there,0.0008962264150942503,-0.04777817624822637,-0.2895019336669771
right,0.0017924528301885953,-0.37411664560763574,-0.292655292390668
destroy,0.0008962264150942503,-1.8758286984570407,-1.5508625504801987
mind,0.0008962264150942503,-0.0075030208543656165,-0.3346205607584507
book,0.0008962264150942503,-0.3050893908690654,-0.18919857531803216
eyes,0.0008962264150942503,1.0156987911037807,0.10089763177621447
wonder,0.0017924528301885953,0.38314399739375793,-0.15091081414328214
ignorant,0.0008962264150942503,-0.07262435297601735,-0.5268078421458164
fixed,0.0008962264150942503,0.14103273206630548,-0.41739085761491523
may,0.0008962264150942503,-0.5193127211432611,-0.22894311501067452
hand,0.0008962264150942503,-0.11667574379105719,-0.4087990108024008
stupid,0.005377358490565974,0.0939451279549401,-0.7707348003162618
said,0.00448113207547163,-0.19024314987196433,-0.1280889743450286
collected,0.0008962264150942503,-1.1047232079504208,-1.3446755524663827
around,0.0008962264150942503,0.12353618555693235,-0.08790965021710748
scarcely,0.0008962264150942503,0.9443382504661184,0.4492087324628732
understand,0.0008962264150942503,0.15304246197429422,-0.4079708607565098
narrow,0.0008962264150942503,0.5534548720181268,-0.12462246814017888
that,0.0017924528301885953,-0.20630632874556154,-0.29245174755001313
girl,0.0008962264150942503,3.7829523309806445,2.658861603075623
looked,0.0017924528301885953,1.2281004776498006,0.5458846131311836
need,0.0017924528301885953,-0.0993308344888632,0.02772573768133254
attention,0.0008962264150942503,0.4129750740894229,0.32821045188525594
his,0.0008962264150942503,-2.489883623749871,-2.390277811252522
sight,0.0008962264150942503,0.17253753683863712,-0.3428991532349412
leader,0.0017924528301885953,-1.4021149579670247,-0.966358189358888
sees,0.0008962264150942503,-0.7802882032333486,-1.0071631061196613
hearing,0.0008962264150942503,-0.29388775249919935,-0.5319529458520685
help,0.0008962264150942503,-0.30268448388892744,-0.4543824029419213
listen,0.0017924528301885953,0.5350669478068449,0.05267740119041129
looks,0.0017924528301885953,-0.27274853354372475,-0.6874999811547947
animal,0.0008962264150942503,-0.23839612328664783,-0.5277814969791702
three,0.0017924528301885953,-0.888131253056945,-0.7707918546797726
ten,0.0008962264150942503,-0.5871001362264259,-0.6813171538096656
let,0.0026886792452829396,-0.28533251296476336,-0.33451129291620146
pass,0.0008962264150942503,-1.265035773242586,-1.3978904919765265
means,0.0008962264150942503,-0.3940322733338473,-0.5073562243172975
suddenly,0.0008962264150942503,0.7356538168497349,0.3043877442981803
first,0.0017924528301885953,-0.676270829462782,-0.820801715114583
get,0.00448113207547163,-0.34630472261491935,-0.2566186576691175
says,0.0008962264150942503,-1.1212329728363595,-1.2670339172386267
guess,0.0008962264150942503,0.22579328451157804,-0.4361205844225958
sure,0.0008962264150942503,-0.22941178247514943,-0.49223335804254786
small,0.0008962264150942503,0.49559870828243674,0.14171656731842383
purpose,0.0008962264150942503,-0.9882711547283052,-0.8015415230664236
ox,0.0008962264150942503,-0.6711918268637804,-1.4469705220366949
imagine,0.0008962264150942503,0.6788792290058268,0.07552322350839234
perhaps,0.0008962264150942503,0.34468043511489016,0.3299886606534734
met,0.0008962264150942503,0.25447354468256156,-0.3763487749862303
idea,0.0017924528301885953,-0.5083217495673267,-0.6065962210705642
besides,0.0017924528301885953,0.2685034692153526,0.16910663376518054
whatever,0.0008962264150942503,-0.43406921759769157,-0.3689008677114793
sort,0.0008962264150942503,0.7574883513750044,0.19602379534800157
alarm,0.0008962264150942503,0.06871866640076049,-0.44117166087995374
whole,0.0008962264150942503,-0.4084840054589646,-0.43742729818766407
pleasant,0.0008962264150942503,1.7914450255954963,0.7542041181861366
